Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
3793,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3794,"t=23.03,h=36.10,p=1011.88",61,2,True,True
3795,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3796,"t=23.03,h=36.10,p=1011.88",61,43,True,True
3797,"t=23.03,h=36.10,p=1011.88",69,7,True,True
3798,"t=23.03,h=36.10,p=1011.88",62,7,True,True
3799,"t=23.03,h=36.10,p=1011.88",61,6,True,True
3800,"t=23.03,h=36.10,p=1011.88",62,6,True,True
3801,"t=23.04,h=36.11,p=1011.89",61,5,True,True
3802,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3803,"t=23.04,h=36.11,p=1011.89",59,35,True,True
3804,"t=23.04,h=36.11,p=1011.89",63,5,True,True
3805,"t=23.04,h=36.11,p=1011.89",60,5,True,True
3806,"t=23.04,h=36.11,p=1011.89",61,6,True,True
3807,"t=23.04,h=36.11,p=1011.89",60,4,True,True
3808,"t=23.04,h=36.11,p=1011.89",61,4,True,True
3809,"t=23.04,h=36.11,p=1011.89",60,4,True,True
3810,"t=23.04,h=36.11,p=1011.89",61,4,True,True
3811,"t=23.04,h=36.09,p=1011.88",61,5,True,True
3812,"t=23.04,h=36.09,p=1011.88",62,4,True,True
3813,"t=23.04,h=36.09,p=1011.88",61,4,True,True
3814,"t=23.04,h=36.09,p=1011.88",62,4,True,True
3815,"t=23.04,h=36.09,p=1011.88",61,39,True,True
3816,"t=23.04,h=36.09,p=1011.88",70,11,True,True
3817,"t=23.04,h=36.09,p=1011.88",63,7,True,True
3818,"t=23.04,h=36.09,p=1011.88",61,6,True,True
3819,"t=23.04,h=36.09,p=1011.88",62,2,True,True
3820,"t=23.04,h=36.15,p=1011.87",61,2,True,True
3821,"t=23.04,h=36.15,p=1011.87",62,2,True,True
3822,"t=23.04,h=36.15,p=1011.87",61,2,True,True
3823,"t=23.04,h=36.15,p=1011.87",62,2,True,True
3824,"t=23.04,h=36.15,p=1011.87",61,2,True,True
3825,"t=23.04,h=36.15,p=1011.87",63,2,True,True
3826,"t=23.04,h=36.15,p=1011.87",61,2,True,True
3827,"t=23.04,h=36.15,p=1011.87",62,28,True,True
3828,"t=23.04,h=36.15,p=1011.87",70,7,True,True
3829,"t=23.04,h=36.15,p=1011.87",62,7,True,True
3830,"t=23.04,h=36.10,p=1011.90",61,6,True,True
3831,"t=23.04,h=36.10,p=1011.90",62,7,True,True
3832,"t=23.04,h=36.10,p=1011.90",61,7,True,True
3833,"t=23.04,h=36.10,p=1011.90",62,29,True,True
3834,"t=23.04,h=36.10,p=1011.90",63,7,True,True
3835,"t=23.04,h=36.10,p=1011.90",62,6,True,True
3836,"t=23.04,h=36.10,p=1011.90",61,8,True,True
3837,"t=23.04,h=36.10,p=1011.90",62,7,True,True
3838,"t=23.04,h=36.10,p=1011.90",61,6,True,True
3839,"t=23.04,h=36.10,p=1011.90",62,6,True,True
3840,"t=23.04,h=36.13,p=1011.86",61,2,True,True
3841,"t=23.04,h=36.13,p=1011.86",62,2,True,True
3842,"t=23.04,h=36.13,p=1011.86",61,2,True,True
3843,"t=23.04,h=36.13,p=1011.86",62,2,True,True
3844,"t=23.04,h=36.13,p=1011.86",61,3,True,True
3845,"t=23.04,h=36.13,p=1011.86",62,39,True,True
3846,"t=23.04,h=36.13,p=1011.86",69,10,True,True
3847,"t=23.04,h=36.13,p=1011.86",63,6,True,True
3848,"t=23.04,h=36.13,p=1011.86",61,7,True,True
3849,"t=23.04,h=36.13,p=1011.86",62,6,True,True
3850,"t=23.05,h=36.15,p=1011.90",61,6,True,True
3851,"t=23.05,h=36.15,p=1011.90",62,44,True,True
3852,"t=23.05,h=36.15,p=1011.90",62,7,True,True
3853,"t=23.05,h=36.15,p=1011.90",63,6,True,True
3854,"t=23.05,h=36.15,p=1011.90",61,6,True,True
3855,"t=23.05,h=36.15,p=1011.90",62,6,True,True
3856,"t=23.05,h=36.15,p=1011.90",61,5,True,True
3857,"t=23.05,h=36.15,p=1011.90",62,2,True,True
3858,"t=23.05,h=36.15,p=1011.90",78,2,True,True
3859,"t=23.03,h=36.13,p=1011.89",62,2,True,True
3860,"t=23.03,h=36.13,p=1011.89",61,2,True,True
3861,"t=23.03,h=36.13,p=1011.89",62,40,True,True
3862,"t=23.03,h=36.13,p=1011.89",62,7,True,True
3863,"t=23.03,h=36.13,p=1011.89",62,6,True,True
3864,"t=23.03,h=36.13,p=1011.89",61,6,True,True
3865,"t=23.03,h=36.13,p=1011.89",62,6,True,True
3866,"t=23.03,h=36.13,p=1011.89",61,7,True,True
3867,"t=23.03,h=36.13,p=1011.89",62,30,True,True
3868,"t=23.03,h=36.13,p=1011.89",62,3,True,True
3869,"t=23.03,h=36.15,p=1011.89",62,2,True,True
3870,"t=23.03,h=36.15,p=1011.89",61,2,True,True
3871,"t=23.03,h=36.15,p=1011.89",62,2,True,True
3872,"t=23.03,h=36.15,p=1011.89",61,42,True,True
3873,"t=23.03,h=36.15,p=1011.89",64,6,True,True
3874,"t=23.03,h=36.15,p=1011.89",61,5,True,True
3875,"t=23.03,h=36.15,p=1011.89",62,5,True,True
3876,"t=23.03,h=36.15,p=1011.89",61,5,True,True
3877,"t=23.03,h=36.15,p=1011.89",83,44,True,True
3878,"t=23.03,h=36.15,p=1011.89",62,7,True,True
3879,"t=23.04,h=36.11,p=1011.89",62,7,True,True
3880,"t=23.04,h=36.11,p=1011.89",61,6,True,True
3881,"t=23.04,h=36.11,p=1011.89",62,4,True,True
3882,"t=23.04,h=36.11,p=1011.89",61,30,True,True
3883,"t=23.04,h=36.11,p=1011.89",63,7,True,True
3884,"t=23.04,h=36.11,p=1011.89",61,8,True,True
3885,"t=23.04,h=36.11,p=1011.89",63,10,True,True
3886,"t=23.04,h=36.11,p=1011.89",61,5,True,True
3887,"t=23.04,h=36.11,p=1011.89",62,44,True,True
3888,"t=23.04,h=36.11,p=1011.87",62,7,True,True
3889,"t=23.04,h=36.11,p=1011.87",62,7,True,True
3890,"t=23.04,h=36.11,p=1011.87",61,6,True,True
3891,"t=23.04,h=36.11,p=1011.87",62,6,True,True
3892,"t=23.04,h=36.11,p=1011.87",62,7,True,True
3893,"t=23.04,h=36.11,p=1011.87",63,2,True,True
3894,"t=23.04,h=36.11,p=1011.87",61,2,True,True
3895,"t=23.04,h=36.11,p=1011.87",62,2,True,True
3896,"t=23.04,h=36.11,p=1011.87",61,2,True,True
3897,"t=23.04,h=36.11,p=1011.87",62,2,True,True
3898,"t=23.04,h=36.12,p=1011.88",60,2,True,True
3899,"t=23.04,h=36.12,p=1011.88",63,42,True,True
3900,"t=23.04,h=36.12,p=1011.88",68,3,True,True
3901,"t=23.04,h=36.12,p=1011.88",62,6,True,True
3902,"t=23.04,h=36.12,p=1011.88",60,3,True,True
3903,"t=23.04,h=36.12,p=1011.88",61,2,True,True
3904,"t=23.04,h=36.12,p=1011.88",60,2,True,True
3905,"t=23.04,h=36.12,p=1011.88",85,39,True,True
3906,"t=23.04,h=36.12,p=1011.88",61,7,True,True
3907,"t=23.04,h=36.12,p=1011.88",61,10,True,True
3908,"t=23.04,h=36.15,p=1011.89",61,6,True,True
3909,"t=23.04,h=36.15,p=1011.89",62,6,True,True
3910,"t=23.04,h=36.15,p=1011.89",61,4,True,True
3911,"t=23.04,h=36.15,p=1011.89",63,2,True,True
3912,"t=23.04,h=36.15,p=1011.89",61,2,True,True
3913,"t=23.04,h=36.15,p=1011.89",62,2,True,True
3914,"t=23.04,h=36.15,p=1011.89",61,2,True,True
3915,"t=23.04,h=36.15,p=1011.89",62,2,True,True
3916,"t=23.04,h=36.15,p=1011.89",61,2,True,True
3917,"t=23.04,h=36.13,p=1011.89",61,30,True,True
3918,"t=23.04,h=36.13,p=1011.89",69,2,True,True
3919,"t=23.04,h=36.13,p=1011.89",62,2,True,True
3920,"t=23.04,h=36.13,p=1011.89",60,2,True,True
3921,"t=23.04,h=36.13,p=1011.89",61,2,True,True
3922,"t=23.04,h=36.13,p=1011.89",60,2,True,True
3923,"t=23.04,h=36.13,p=1011.89",61,2,True,True
3924,"t=23.04,h=36.13,p=1011.89",60,2,True,True
3925,"t=23.04,h=36.13,p=1011.89",61,2,True,True
3926,"t=23.04,h=36.13,p=1011.89",60,2,True,True
3927,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3928,"t=23.03,h=36.10,p=1011.88",61,2,True,True
3929,"t=23.03,h=36.10,p=1011.88",62,29,True,True
3930,"t=23.03,h=36.10,p=1011.88",70,2,True,True
3931,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3932,"t=23.03,h=36.10,p=1011.88",61,3,True,True
3933,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3934,"t=23.03,h=36.10,p=1011.88",61,2,True,True
3935,"t=23.03,h=36.10,p=1011.88",62,2,True,True
3936,"t=23.03,h=36.10,p=1011.88",61,2,True,True
3937,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3938,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3939,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3940,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3941,"t=23.04,h=36.12,p=1011.87",62,28,True,True
3942,"t=23.04,h=36.12,p=1011.87",70,5,True,True
3943,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3944,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3945,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3946,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3947,"t=23.04,h=36.15,p=1011.90",62,2,True,True
3948,"t=23.04,h=36.15,p=1011.90",61,2,True,True
3949,"t=23.04,h=36.15,p=1011.90",62,2,True,True
3950,"t=23.04,h=36.15,p=1011.90",61,2,True,True
3951,"t=23.04,h=36.15,p=1011.90",62,6,True,True
3952,"t=23.04,h=36.15,p=1011.90",62,2,True,True
3953,"t=23.04,h=36.15,p=1011.90",62,27,True,True
3954,"t=23.04,h=36.15,p=1011.90",62,3,True,True
3955,"t=23.04,h=36.15,p=1011.90",62,2,True,True
3956,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3957,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3958,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3959,"t=23.04,h=36.12,p=1011.87",63,2,True,True
3960,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3961,"t=23.04,h=36.12,p=1011.87",63,2,True,True
3962,"t=23.04,h=36.12,p=1011.87",61,2,True,True
3963,"t=23.04,h=36.12,p=1011.87",62,2,True,True
3964,"t=23.04,h=36.12,p=1011.87",61,28,True,True
3965,"t=23.04,h=36.12,p=1011.87",63,7,True,True
3966,"t=23.04,h=36.13,p=1011.87",59,6,True,True
3967,"t=23.04,h=36.13,p=1011.87",61,8,True,True
3968,"t=23.04,h=36.13,p=1011.87",60,7,True,True
3969,"t=23.04,h=36.13,p=1011.87",61,7,True,True
3970,"t=23.04,h=36.13,p=1011.87",60,6,True,True
3971,"t=23.04,h=36.13,p=1011.87",61,6,True,True
3972,"t=23.04,h=36.13,p=1011.87",60,7,True,True
3973,"t=23.04,h=36.13,p=1011.87",81,2,True,True
3974,"t=23.04,h=36.13,p=1011.87",59,33,True,True
3975,"t=23.04,h=36.13,p=1011.87",62,3,True,True
3976,"t=23.04,h=36.11,p=1011.89",60,2,True,True
3977,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3978,"t=23.04,h=36.11,p=1011.89",60,2,True,True
3979,"t=23.04,h=36.11,p=1011.89",61,36,True,True
3980,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3981,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3982,"t=23.04,h=36.11,p=1011.89",60,2,True,True
3983,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3984,"t=23.04,h=36.11,p=1011.89",60,28,True,True
3985,"t=23.05,h=36.10,p=1011.90",63,2,True,True
3986,"t=23.05,h=36.10,p=1011.90",61,2,True,True
3987,"t=23.05,h=36.10,p=1011.90",62,2,True,True
3988,"t=23.05,h=36.10,p=1011.90",61,2,True,True
3989,"t=23.05,h=36.10,p=1011.90",68,2,True,True
3990,"t=23.05,h=36.10,p=1011.90",61,2,True,True
3991,"t=23.05,h=36.10,p=1011.90",62,2,True,True
3992,"t=23.05,h=36.10,p=1011.90",61,2,True,True
3993,"t=23.05,h=36.10,p=1011.90",62,2,True,True
3994,"t=23.05,h=36.10,p=1011.90",77,30,True,True
3995,"t=23.04,h=36.13,p=1011.90",63,2,True,True
3996,"t=23.04,h=36.13,p=1011.90",61,2,True,True
3997,"t=23.04,h=36.13,p=1011.90",62,3,True,True
3998,"t=23.04,h=36.13,p=1011.90",61,2,True,True
3999,"t=23.04,h=36.13,p=1011.90",62,30,True,True
4000,"t=23.04,h=36.13,p=1011.90",62,2,True,True
4001,"t=23.04,h=36.13,p=1011.90",63,6,True,True
4002,"t=23.04,h=36.13,p=1011.90",83,2,True,True
4003,"t=23.04,h=36.13,p=1011.90",62,2,True,True
4004,"t=23.04,h=36.13,p=1011.90",77,2,True,True
4005,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4006,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4007,"t=23.04,h=36.16,p=1011.90",63,2,True,True
4008,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4009,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4010,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4011,"t=23.04,h=36.16,p=1011.90",63,28,True,True
4012,"t=23.04,h=36.16,p=1011.90",71,7,True,True
4013,"t=23.04,h=36.16,p=1011.90",63,7,True,True
4014,"t=23.04,h=36.16,p=1011.90",61,7,True,True
4015,"t=23.04,h=36.15,p=1011.91",63,6,True,True
4016,"t=23.04,h=36.15,p=1011.91",61,6,True,True
4017,"t=23.04,h=36.15,p=1011.91",63,40,True,True
4018,"t=23.04,h=36.15,p=1011.91",62,7,True,True
4019,"t=23.04,h=36.15,p=1011.91",62,10,True,True
4020,"t=23.04,h=36.15,p=1011.91",61,6,True,True
4021,"t=23.04,h=36.15,p=1011.91",62,6,True,True
4022,"t=23.04,h=36.15,p=1011.91",61,6,True,True
4023,"t=23.04,h=36.15,p=1011.91",63,6,True,True
4024,"t=23.03,h=36.13,p=1011.89",61,7,True,True
4025,"t=23.03,h=36.13,p=1011.89",62,2,True,True
4026,"t=23.03,h=36.13,p=1011.89",61,2,True,True
4027,"t=23.03,h=36.13,p=1011.89",63,1,True,True
4028,"t=23.03,h=36.13,p=1011.89",61,2,True,True
4029,"t=23.03,h=36.13,p=1011.89",62,44,True,True
4030,"t=23.03,h=36.13,p=1011.89",69,7,True,True
4031,"t=23.03,h=36.13,p=1011.89",63,6,True,True
4032,"t=23.03,h=36.13,p=1011.89",61,3,True,True
4033,"t=23.03,h=36.13,p=1011.89",63,2,True,True
4034,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4035,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4036,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4037,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4038,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4039,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4040,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4041,"t=23.04,h=36.16,p=1011.90",62,24,True,True
4042,"t=23.04,h=36.16,p=1011.90",71,2,True,True
4043,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4044,"t=23.04,h=36.16,p=1011.88",61,2,True,True
4045,"t=23.04,h=36.16,p=1011.88",62,2,True,True
4046,"t=23.04,h=36.16,p=1011.88",61,2,True,True
4047,"t=23.04,h=36.16,p=1011.88",62,2,True,True
4048,"t=23.04,h=36.16,p=1011.88",61,2,True,True
4049,"t=23.04,h=36.16,p=1011.88",62,2,True,True
4050,"t=23.04,h=36.16,p=1011.88",61,2,True,True
4051,"t=23.04,h=36.16,p=1011.88",62,5,True,True
4052,"t=23.04,h=36.16,p=1011.88",61,2,True,True
4053,"t=23.05,h=36.14,p=1011.89",62,45,True,True
4054,"t=23.05,h=36.14,p=1011.89",69,10,True,True
4055,"t=23.05,h=36.14,p=1011.89",62,7,True,True
4056,"t=23.05,h=36.14,p=1011.89",61,6,True,True
4057,"t=23.05,h=36.14,p=1011.89",62,6,True,True
4058,"t=23.05,h=36.14,p=1011.89",61,6,True,True
4059,"t=23.05,h=36.14,p=1011.89",62,4,True,True
4060,"t=23.05,h=36.14,p=1011.89",61,2,True,True
4061,"t=23.05,h=36.14,p=1011.89",62,2,True,True
4062,"t=23.05,h=36.14,p=1011.89",61,2,True,True
4063,"t=23.04,h=36.10,p=1011.88",62,2,True,True
4064,"t=23.04,h=36.10,p=1011.88",61,2,True,True
4065,"t=23.04,h=36.10,p=1011.88",64,2,True,True
4066,"t=23.04,h=36.10,p=1011.88",62,25,True,True
4067,"t=23.04,h=36.10,p=1011.88",63,2,True,True
4068,"t=23.04,h=36.10,p=1011.88",61,2,True,True
4069,"t=23.04,h=36.10,p=1011.88",62,2,True,True
4070,"t=23.04,h=36.10,p=1011.88",61,2,True,True
4071,"t=23.04,h=36.10,p=1011.88",83,41,True,True
4072,"t=23.04,h=36.10,p=1011.88",62,3,True,True
4073,"t=23.04,h=36.16,p=1011.89",62,2,True,True
4074,"t=23.04,h=36.16,p=1011.89",61,3,True,True
4075,"t=23.04,h=36.16,p=1011.89",63,2,True,True
4076,"t=23.04,h=36.16,p=1011.89",61,2,True,True
4077,"t=23.04,h=36.16,p=1011.89",62,56,True,True
4078,"t=23.04,h=36.16,p=1011.89",63,8,True,True
4079,"t=23.04,h=36.16,p=1011.89",62,7,True,True
4080,"t=23.04,h=36.16,p=1011.89",61,6,True,True
4081,"t=23.04,h=36.16,p=1011.89",63,6,True,True
4082,"t=23.04,h=36.15,p=1011.91",61,7,True,True
4083,"t=23.04,h=36.15,p=1011.91",62,7,True,True
4084,"t=23.04,h=36.15,p=1011.91",61,7,True,True
4085,"t=23.04,h=36.15,p=1011.91",62,6,True,True
4086,"t=23.04,h=36.15,p=1011.91",77,24,True,True
4087,"t=23.04,h=36.15,p=1011.91",63,4,True,True
4088,"t=23.04,h=36.15,p=1011.91",61,3,True,True
4089,"t=23.04,h=36.15,p=1011.91",62,2,True,True
4090,"t=23.04,h=36.15,p=1011.91",61,2,True,True
4091,"t=23.04,h=36.15,p=1011.91",63,2,True,True
4092,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4093,"t=23.04,h=36.16,p=1011.90",63,2,True,True
4094,"t=23.04,h=36.16,p=1011.90",83,2,True,True
4095,"t=23.04,h=36.16,p=1011.90",63,2,True,True
4096,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4097,"t=23.04,h=36.16,p=1011.90",63,32,True,True
4098,"t=23.04,h=36.16,p=1011.90",62,3,True,True
4099,"t=23.04,h=36.16,p=1011.90",62,2,True,True
4100,"t=23.04,h=36.16,p=1011.90",61,2,True,True
4101,"t=23.04,h=36.16,p=1011.90",64,5,True,True
4102,"t=23.04,h=36.19,p=1011.85",66,2,True,True
4103,"t=23.04,h=36.19,p=1011.85",62,2,True,True
4104,"t=23.04,h=36.19,p=1011.85",61,2,True,True
4105,"t=23.04,h=36.19,p=1011.85",63,2,True,True
4106,"t=23.04,h=36.19,p=1011.85",61,15,True,True
4107,"t=23.04,h=36.19,p=1011.85",63,3,True,True
4108,"t=23.04,h=36.19,p=1011.85",61,2,True,True
4109,"t=23.04,h=36.19,p=1011.85",62,2,True,True
4110,"t=23.04,h=36.19,p=1011.85",61,2,True,True
4111,"t=23.04,h=36.17,p=1011.90",62,2,True,True
4112,"t=23.04,h=36.17,p=1011.90",61,39,True,True
4113,"t=23.04,h=36.17,p=1011.90",64,7,True,True
4114,"t=23.04,h=36.17,p=1011.90",61,7,True,True
4115,"t=23.04,h=36.17,p=1011.90",62,6,True,True
4116,"t=23.04,h=36.17,p=1011.90",61,7,True,True
4117,"t=23.04,h=36.17,p=1011.90",62,7,True,True
4118,"t=23.04,h=36.17,p=1011.90",61,11,True,True
4119,"t=23.04,h=36.17,p=1011.90",62,6,True,True
4120,"t=23.04,h=36.17,p=1011.90",61,6,True,True
4121,"t=23.03,h=36.11,p=1011.87",63,12,True,True
4122,"t=23.03,h=36.11,p=1011.87",61,5,True,True
4123,"t=23.03,h=36.11,p=1011.87",63,4,True,True
4124,"t=23.03,h=36.11,p=1011.87",61,33,True,True
4125,"t=23.03,h=36.11,p=1011.87",70,5,True,True
4126,"t=23.03,h=36.11,p=1011.87",63,5,True,True
4127,"t=23.03,h=36.11,p=1011.87",61,6,True,True
4128,"t=23.03,h=36.11,p=1011.87",62,4,True,True
4129,"t=23.03,h=36.11,p=1011.87",61,4,True,True
4130,"t=23.03,h=36.11,p=1011.87",62,40,True,True
4131,"t=23.04,h=36.17,p=1011.88",63,7,True,True
4132,"t=23.04,h=36.17,p=1011.88",62,9,True,True
4133,"t=23.04,h=36.17,p=1011.88",61,7,True,True
4134,"t=23.04,h=36.17,p=1011.88",63,6,True,True
4135,"t=23.04,h=36.17,p=1011.88",61,2,True,True
4136,"t=23.04,h=36.17,p=1011.88",63,2,True,True
4137,"t=23.04,h=36.17,p=1011.88",61,46,True,True
4138,"t=23.04,h=36.17,p=1011.88",64,2,True,True
4139,"t=23.04,h=36.17,p=1011.88",61,2,True,True
4140,"t=23.04,h=36.17,p=1011.88",62,2,True,True
4141,"t=23.04,h=36.10,p=1011.86",61,2,True,True
4142,"t=23.04,h=36.10,p=1011.86",62,2,True,True
4143,"t=23.04,h=36.10,p=1011.86",61,2,True,True
4144,"t=23.04,h=36.10,p=1011.86",63,2,True,True
4145,"t=23.04,h=36.10,p=1011.86",61,2,True,True
4146,"t=23.04,h=36.10,p=1011.86",72,2,True,True
4147,"t=23.04,h=36.10,p=1011.86",61,2,True,True
4148,"t=23.04,h=36.10,p=1011.86",62,29,True,True
4149,"t=23.04,h=36.10,p=1011.86",63,7,True,True
4150,"t=23.04,h=36.13,p=1011.88",61,5,True,True
4151,"t=23.04,h=36.13,p=1011.88",60,5,True,True
4152,"t=23.04,h=36.13,p=1011.88",62,2,True,True
4153,"t=23.04,h=36.13,p=1011.88",59,27,True,True
4154,"t=23.04,h=36.13,p=1011.88",62,3,True,True
4155,"t=23.04,h=36.13,p=1011.88",59,2,True,True
4156,"t=23.04,h=36.13,p=1011.88",61,2,True,True
4157,"t=23.04,h=36.13,p=1011.88",60,3,True,True
4158,"t=23.04,h=36.13,p=1011.88",61,2,True,True
4159,"t=23.04,h=36.13,p=1011.88",59,2,True,True
4160,"t=23.04,h=36.17,p=1011.88",63,2,True,True
4161,"t=23.04,h=36.17,p=1011.88",62,2,True,True
4162,"t=23.04,h=36.17,p=1011.88",62,2,True,True
4163,"t=23.04,h=36.17,p=1011.88",61,2,True,True
4164,"t=23.04,h=36.17,p=1011.88",63,2,True,True
4165,"t=23.04,h=36.17,p=1011.88",75,33,True,True
4166,"t=23.04,h=36.17,p=1011.88",70,5,True,True
4167,"t=23.04,h=36.17,p=1011.88",62,5,True,True
4168,"t=23.04,h=36.17,p=1011.88",61,4,True,True
4169,"t=23.04,h=36.17,p=1011.88",63,4,True,True
4170,"t=23.05,h=36.11,p=1011.90",62,4,True,True
4171,"t=23.05,h=36.11,p=1011.90",62,4,True,True
4172,"t=23.05,h=36.11,p=1011.90",61,5,True,True
4173,"t=23.05,h=36.11,p=1011.90",62,5,True,True
4174,"t=23.05,h=36.11,p=1011.90",61,2,True,True
4175,"t=23.05,h=36.11,p=1011.90",62,2,True,True
4176,"t=23.05,h=36.11,p=1011.90",61,2,True,True
4177,"t=23.05,h=36.11,p=1011.90",62,52,True,True
4178,"t=23.05,h=36.11,p=1011.90",71,9,True,True
4179,"t=23.05,h=36.16,p=1011.90",63,7,True,True
4180,"t=23.05,h=36.16,p=1011.90",61,2,True,True
4181,"t=23.05,h=36.16,p=1011.90",62,2,True,True
4182,"t=23.05,h=36.16,p=1011.90",61,2,True,True
4183,"t=23.05,h=36.16,p=1011.90",62,2,True,True
4184,"t=23.05,h=36.16,p=1011.90",61,2,True,True
4185,"t=23.05,h=36.16,p=1011.90",62,2,True,True
4186,"t=23.05,h=36.16,p=1011.90",62,2,True,True
4187,"t=23.05,h=36.16,p=1011.90",62,2,True,True
4188,"t=23.05,h=36.16,p=1011.90",85,38,True,True
4189,"t=23.05,h=36.14,p=1011.87",63,7,True,True
4190,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4191,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4192,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4193,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4194,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4195,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4196,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4197,"t=23.05,h=36.14,p=1011.87",62,2,True,True
4198,"t=23.05,h=36.14,p=1011.87",61,2,True,True
4199,"t=23.05,h=36.16,p=1011.89",62,28,True,True
4200,"t=23.05,h=36.16,p=1011.89",62,5,True,True
4201,"t=23.05,h=36.16,p=1011.89",63,11,True,True
4202,"t=23.05,h=36.16,p=1011.89",61,6,True,True
4203,"t=23.05,h=36.16,p=1011.89",62,4,True,True
4204,"t=23.05,h=36.16,p=1011.89",78,40,True,True
4205,"t=23.05,h=36.16,p=1011.89",64,7,True,True
4206,"t=23.05,h=36.16,p=1011.89",61,7,True,True
4207,"t=23.05,h=36.16,p=1011.89",62,8,True,True
4208,"t=23.05,h=36.16,p=1011.89",61,6,True,True
4209,"t=23.04,h=36.15,p=1011.89",63,6,True,True
4210,"t=23.04,h=36.15,p=1011.89",61,3,True,True
4211,"t=23.04,h=36.15,p=1011.89",62,2,True,True
4212,"t=23.04,h=36.15,p=1011.89",61,2,True,True
4213,"t=23.04,h=36.15,p=1011.89",63,2,True,True
4214,"t=23.04,h=36.15,p=1011.89",61,2,True,True
4215,"t=23.04,h=36.15,p=1011.89",62,2,True,True
4216,"t=23.04,h=36.15,p=1011.89",61,38,True,True
4217,"t=23.04,h=36.15,p=1011.89",71,9,True,True
4218,"t=23.05,h=36.09,p=1011.88",63,7,True,True
4219,"t=23.05,h=36.09,p=1011.88",61,6,True,True
4220,"t=23.05,h=36.09,p=1011.88",63,4,True,True
4221,"t=23.05,h=36.09,p=1011.88",61,2,True,True
4222,"t=23.05,h=36.09,p=1011.88",62,2,True,True
4223,"t=23.05,h=36.09,p=1011.88",61,2,True,True
4224,"t=23.05,h=36.09,p=1011.88",62,2,True,True
4225,"t=23.05,h=36.09,p=1011.88",61,2,True,True
4226,"t=23.05,h=36.09,p=1011.88",62,2,True,True
4227,"t=23.05,h=36.09,p=1011.88",61,2,True,True
4228,"t=22.94,h=36.13,p=1011.70",62,39,True,True
4229,"t=22.94,h=36.13,p=1011.70",72,7,True,True
4230,"t=22.94,h=36.13,p=1011.70",63,7,True,True
4231,"t=22.94,h=36.13,p=1011.70",61,7,True,True
4232,"t=22.94,h=36.13,p=1011.70",62,8,True,True
4233,"t=22.94,h=36.13,p=1011.70",62,6,True,True
4234,"t=22.94,h=36.13,p=1011.70",62,38,True,True
4235,"t=22.94,h=36.13,p=1011.70",63,7,True,True
4236,"t=22.94,h=36.13,p=1011.70",62,6,True,True
4237,"t=22.94,h=36.13,p=1011.70",62,7,True,True
4238,"t=23.04,h=36.13,p=1011.88",62,6,True,True
4239,"t=23.04,h=36.13,p=1011.88",79,6,True,True
4240,"t=23.04,h=36.13,p=1011.88",62,6,True,True
4241,"t=23.04,h=36.13,p=1011.88",61,6,True,True
4242,"t=23.04,h=36.13,p=1011.88",62,7,True,True
