Chunk_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
4791,25,442,55106.90,53535.30,True,True
4792,25,457,56086.60,54432.20,True,True
4793,25,447,54965.70,55235.40,True,True
4794,25,448,57421.10,53909.70,True,True
4795,25,442,55730.50,56781.80,True,True
4796,25,447,55228.00,55529.20,True,True
4797,25,443,57159.20,55618.00,True,True
4798,25,448,56192.00,54683.10,True,True
4799,25,442,53951.80,56764.30,True,True
4800,25,448,57389.00,53834.20,True,True
4801,25,441,55552.40,57259.50,True,True
4802,25,459,55463.20,54558.30,True,True
4803,25,443,55054.60,55107.70,True,True
4804,25,450,58214.50,57768.10,True,True
4805,25,442,56068.10,59113.40,True,True
4806,25,456,58362.30,56265.40,True,True
4807,25,442,56210.30,57346.30,True,True
4808,25,498,58368.40,54604.20,True,True
4809,25,443,56694.20,57431.60,True,True
4810,25,448,59184.50,54979.30,True,True
4811,25,451,56721.80,58781.80,True,True
4812,25,448,53881.10,56201.60,True,True
4813,25,442,54301.40,59383.40,True,True
4814,25,449,55507.10,56215.00,True,True
4815,25,445,58211.50,55091.50,True,True
4816,25,448,57628.60,57934.90,True,True
4817,25,443,57359.10,55686.20,True,True
4818,25,449,54455.40,57968.30,True,True
4819,25,443,55948.20,54735.20,True,True
4820,25,449,57772.50,54559.20,True,True
4821,25,443,56066.90,57227.60,True,True
4822,25,449,55701.70,58554.90,True,True
4823,25,443,54172.40,56313.70,True,True
4824,25,450,56726.90,56101.50,True,True
4825,25,442,57047.40,54784.20,True,True
4826,25,452,57171.00,55854.00,True,True
4827,25,443,56170.80,55532.20,True,True
4828,25,523,55098.30,57452.10,True,True
4829,25,453,53616.90,56472.90,True,True
4830,25,449,53600.40,56163.90,True,True
4831,25,443,54936.70,59309.10,True,True
4832,25,448,54420.90,56576.60,True,True
4833,25,442,57772.70,57039.50,True,True
4834,25,449,55200.30,55522.30,True,True
4835,25,441,56788.90,56881.10,True,True
4836,25,448,54891.10,58962.70,True,True
4837,25,441,55322.60,55012.60,True,True
4838,25,451,57999.10,55676.80,True,True
4839,25,453,57348.00,56331.00,True,True
4840,25,453,56603.70,55001.00,True,True
4841,25,443,56137.40,56473.80,True,True
4842,25,449,56692.80,53429.70,True,True
4843,25,443,56816.30,55226.00,True,True
4844,25,449,58151.30,53888.10,True,True
4845,25,443,54817.60,56048.70,True,True
4846,25,450,56448.80,56157.30,True,True
4847,25,441,57182.60,54083.90,True,True
4848,25,459,53977.00,55902.60,True,True
4849,25,438,59322.80,57181.80,True,True
4850,25,445,58715.90,55430.40,True,True
4851,25,443,59811.20,55464.60,True,True
4852,25,478,57263.80,56441.00,True,True
4853,25,448,54283.10,57655.30,True,True
4854,25,445,56773.50,54292.40,True,True
4855,25,440,55085.90,56524.50,True,True
4856,25,444,55058.70,56410.30,True,True
4857,25,440,54932.90,55626.60,True,True
4858,25,445,57280.80,56759.60,True,True
4859,25,443,57468.00,55063.50,True,True
4860,25,445,55956.80,55831.30,True,True
4861,25,439,57002.20,54458.70,True,True
4862,25,448,56547.10,54461.10,True,True
4863,25,438,55681.30,55199.10,True,True
4864,25,445,54561.00,55734.10,True,True
4865,25,441,54829.90,57761.50,True,True
4866,25,445,55490.80,54301.70,True,True
4867,25,452,54251.80,57006.60,True,True
4868,25,448,57448.40,53441.10,True,True
4869,25,441,55912.50,57270.80,True,True
4870,25,448,55389.40,54476.10,True,True
4871,25,457,55167.20,55226.70,True,True
4872,25,448,58464.90,55883.50,True,True
4873,25,444,55717.70,57256.70,True,True
4874,25,448,53488.90,55226.30,True,True
4875,25,444,56027.00,57750.50,True,True
4876,25,458,56613.20,56233.70,True,True
4877,25,443,56894.80,55836.90,True,True
4878,25,450,58664.20,57762.30,True,True
4879,25,442,55628.80,55595.40,True,True
4880,25,449,55595.40,57848.00,True,True
4881,25,461,55620.80,55200.00,True,True
4882,25,451,56366.60,55691.60,True,True
4883,25,444,56481.70,58543.80,True,True
4884,25,450,56673.70,56040.60,True,True
4885,25,442,55165.30,56826.70,True,True
4886,25,448,56315.60,56392.30,True,True
4887,25,457,57525.50,59645.80,True,True
4888,25,458,56476.00,57486.50,True,True
4889,25,442,57559.30,53581.80,True,True
4890,25,448,54600.20,54312.50,True,True
4891,25,441,53494.10,55223.30,True,True
4892,25,448,55806.20,58525.00,True,True
4893,25,444,53510.10,56351.50,True,True
4894,25,449,54581.20,54114.10,True,True
4895,25,443,55914.40,55262.30,True,True
4896,25,449,54348.00,55003.90,True,True
4897,25,444,57416.00,55568.10,True,True
4898,25,450,58350.10,53971.10,True,True
4899,25,443,54761.40,53843.00,True,True
4900,25,449,57523.30,56755.20,True,True
4901,25,442,55741.60,53889.60,True,True
4902,25,449,57370.30,56173.10,True,True
4903,25,442,54764.50,54950.60,True,True
4904,25,460,55789.00,54735.50,True,True
4905,25,444,55398.80,58450.40,True,True
4906,25,448,56170.40,52435.30,True,True
4907,25,445,55361.60,58857.70,True,True
4908,25,451,55138.30,55372.40,True,True
4909,25,442,57812.10,56621.90,True,True
4910,25,449,56461.80,54334.20,True,True
4911,25,511,56508.60,57373.00,True,True
4912,25,450,55734.30,56168.90,True,True
4913,25,452,56522.60,55576.80,True,True
4914,25,451,55456.80,55773.30,True,True
4915,25,442,55767.60,56815.00,True,True
4916,25,449,57207.10,53972.30,True,True
4917,25,442,55289.20,55005.40,True,True
4918,25,448,54604.00,52609.40,True,True
4919,25,446,56798.90,55047.60,True,True
4920,25,448,66950.70,57036.90,True,True
4921,25,441,56535.70,54521.80,True,True
4922,25,449,54992.70,54623.90,True,True
4923,25,451,56038.50,56747.80,True,True
4924,25,447,55351.00,56998.90,True,True
4925,25,442,55939.90,54475.40,True,True
4926,25,449,55565.30,54146.10,True,True
4927,25,441,55778.30,54037.00,True,True
4928,25,450,55877.10,54834.60,True,True
4929,25,455,56353.40,54335.90,True,True
4930,25,449,53517.30,59183.10,True,True
4931,25,443,54998.10,55624.30,True,True
4932,25,458,55771.30,55959.00,True,True
4933,25,445,57729.70,53791.10,True,True
4934,25,449,56655.10,57327.40,True,True
4935,25,443,54137.40,55349.90,True,True
4936,25,463,52938.00,55556.80,True,True
4937,25,442,54487.40,56758.00,True,True
4938,25,448,54118.40,55235.40,True,True
4939,25,461,56893.30,55715.00,True,True
4940,25,447,54984.00,54172.10,True,True
4941,25,451,55058.20,54150.60,True,True
4942,25,448,54092.30,55094.80,True,True
4943,25,442,57147.30,56307.20,True,True
4944,25,447,52030.80,53535.20,True,True
4945,25,444,53547.90,55359.90,True,True
4946,25,448,56699.50,54899.50,True,True
4947,25,443,55110.90,52678.00,True,True
4948,25,448,54407.20,54827.60,True,True
4949,25,478,55256.40,53462.90,True,True
4950,25,449,54710.80,54906.40,True,True
4951,25,441,53258.60,54939.20,True,True
4952,25,460,53894.40,54494.60,True,True
4953,25,445,56312.20,54900.00,True,True
4954,25,450,53783.50,55655.10,True,True
4955,25,444,53850.10,54313.70,True,True
4956,25,449,56243.30,54513.00,True,True
4957,25,467,55254.20,53418.20,True,True
4958,25,449,55683.10,54600.30,True,True
4959,25,445,53428.10,53677.00,True,True
4960,25,460,56648.90,56149.00,True,True
4961,25,443,56383.20,55474.10,True,True
4962,25,449,54010.90,55980.90,True,True
4963,25,442,55506.10,55031.70,True,True
4964,25,465,52834.90,55330.50,True,True
4965,25,444,55324.70,54904.00,True,True
4966,25,449,53870.80,56569.70,True,True
4967,25,446,55419.40,57132.90,True,True
4968,25,449,54342.80,56943.60,True,True
4969,25,457,54478.00,56553.50,True,True
4970,25,448,55327.90,56018.60,True,True
4971,25,444,55261.80,53142.60,True,True
4972,25,451,55402.40,55843.30,True,True
4973,25,443,54064.40,54450.60,True,True
4974,25,451,53400.90,54548.70,True,True
4975,25,443,54844.10,55105.60,True,True
4976,25,449,54210.20,57478.70,True,True
4977,25,486,55436.30,56137.30,True,True
4978,25,458,54706.60,54328.60,True,True
4979,25,442,60399.80,53117.10,True,True
4980,25,448,55396.10,55082.80,True,True
4981,25,442,55475.90,55123.90,True,True
4982,25,450,55004.90,55429.70,True,True
4983,25,445,56606.90,55124.10,True,True
4984,25,448,56557.30,59627.60,True,True
4985,25,457,53795.60,55300.50,True,True
4986,25,447,52814.10,54324.80,True,True
4987,25,442,55888.30,56029.50,True,True
4988,25,448,55103.20,54832.70,True,True
4989,25,442,56214.50,55366.80,True,True
4990,25,445,53291.50,54862.20,True,True
4991,25,440,53612.90,55039.00,True,True
4992,25,445,54717.00,53273.40,True,True
4993,25,440,55639.00,53682.10,True,True
4994,25,445,56540.50,55654.80,True,True
4995,25,441,55348.60,53705.70,True,True
4996,25,445,55080.00,55309.30,True,True
4997,25,440,57417.00,54944.20,True,True
4998,25,448,55800.20,53640.70,True,True
4999,25,445,54138.50,55379.00,True,True
5000,25,505,54724.60,54319.90,True,True
5001,25,459,55785.50,54579.90,True,True
5002,25,449,59169.70,54075.60,True,True
5003,25,441,53699.00,54673.70,True,True
5004,25,448,54491.20,55730.70,True,True
5005,25,443,53722.00,54191.60,True,True
5006,25,448,56944.40,56478.40,True,True
5007,25,442,55183.70,56219.70,True,True
5008,25,448,54632.50,54383.30,True,True
5009,25,442,57323.80,53777.40,True,True
5010,25,448,56401.50,55874.70,True,True
5011,25,446,55386.00,57797.80,True,True
5012,25,452,58862.30,56830.20,True,True
5013,25,442,56274.60,55549.60,True,True
5014,25,458,52903.70,55789.00,True,True
5015,25,442,52821.90,54580.10,True,True
5016,25,450,56200.80,55604.50,True,True
5017,25,447,55617.00,55509.80,True,True
5018,25,444,55312.80,55473.50,True,True
5019,25,438,54018.00,53273.20,True,True
5020,25,446,55202.30,55775.30,True,True
5021,25,437,57949.00,55777.00,True,True
5022,25,444,56445.20,55156.30,True,True
5023,25,440,54808.40,53275.70,True,True
5024,25,444,54586.50,56103.40,True,True
5025,25,445,53798.10,56431.80,True,True
5026,25,458,56845.50,55341.60,True,True
5027,25,442,54961.10,54705.20,True,True
5028,25,448,53150.10,54582.20,True,True
5029,25,442,55380.00,54049.60,True,True
5030,25,449,54914.70,55895.30,True,True
5031,25,441,55856.20,57397.60,True,True
5032,25,506,52947.30,53866.40,True,True
5033,25,473,55058.50,57212.80,True,True
5034,25,458,52588.60,56659.30,True,True
5035,25,442,54810.70,55575.80,True,True
5036,25,448,56070.50,57072.10,True,True
5037,25,442,54186.70,52896.50,True,True
5038,25,448,55249.10,55616.10,True,True
5039,25,441,55909.10,56536.70,True,True
5040,25,449,56997.10,55326.00,True,True
5041,25,442,55183.90,54781.00,True,True
5042,25,448,57130.30,54826.40,True,True
5043,25,443,55886.60,55983.80,True,True
5044,25,491,55044.50,52245.20,True,True
5045,25,442,57613.50,53605.50,True,True
5046,25,448,54707.00,58327.20,True,True
5047,25,442,55311.00,56981.30,True,True
5048,25,448,55145.00,53767.00,True,True
5049,25,442,53578.30,54239.70,True,True
5050,25,448,53477.10,55651.40,True,True
5051,25,452,56889.90,52533.20,True,True
5052,25,452,55580.90,56007.40,True,True
5053,25,442,56395.40,56351.50,True,True
5054,25,449,55231.10,55508.70,True,True
5055,25,442,54910.60,57656.70,True,True
5056,25,449,53873.00,55298.90,True,True
5057,25,443,54051.10,55471.90,True,True
5058,25,448,53169.00,56561.40,True,True
5059,25,442,55409.50,56962.40,True,True
5060,25,471,55991.10,55502.30,True,True
5061,25,476,55740.20,54516.10,True,True
5062,25,448,53682.80,54071.30,True,True
5063,25,445,55297.40,59214.40,True,True
5064,25,458,55944.40,53162.30,True,True
5065,25,442,54675.60,54264.30,True,True
5066,25,448,55051.70,54510.60,True,True
5067,25,500,56482.00,58018.90,True,True
5068,25,460,59034.70,54477.70,True,True
5069,25,444,54630.80,55916.20,True,True
5070,25,449,55141.10,56066.10,True,True
5071,25,442,55981.70,55634.70,True,True
5072,25,448,57682.20,56667.90,True,True
5073,25,442,58882.60,56577.50,True,True
5074,25,448,57672.10,53709.50,True,True
5075,25,442,55396.60,54018.60,True,True
5076,25,448,55204.40,56955.10,True,True
5077,25,446,54662.10,55036.40,True,True
5078,25,449,54431.70,56225.70,True,True
5079,25,443,55312.90,54769.40,True,True
5080,25,448,54536.10,55329.60,True,True
5081,25,442,56224.10,55577.30,True,True
5082,25,457,55338.50,55734.00,True,True
5083,25,443,58709.60,54177.10,True,True
5084,25,447,55775.70,56905.10,True,True
5085,25,442,53482.30,56467.20,True,True
5086,25,447,56617.10,54612.60,True,True
5087,25,441,55944.30,55514.70,True,True
5088,25,449,55021.30,52952.10,True,True
5089,25,441,56860.80,53741.40,True,True
5090,25,447,55066.40,55152.30,True,True
5091,25,441,54942.70,55066.70,True,True
5092,25,446,52541.30,54755.20,True,True
5093,25,441,54039.80,55553.60,True,True
5094,25,454,54279.40,51530.40,True,True
5095,25,451,54320.00,57212.70,True,True
5096,25,448,55099.10,56634.00,True,True
5097,25,443,54844.60,56808.60,True,True
5098,25,450,55034.30,53933.40,True,True
5099,25,468,53775.60,55413.50,True,True
5100,25,448,54619.30,56807.00,True,True
5101,25,448,56037.10,57531.90,True,True
5102,25,449,53248.20,57452.00,True,True
5103,25,442,55067.60,56300.50,True,True
5104,25,448,54801.60,55933.20,True,True
5105,25,443,56270.30,54422.90,True,True
5106,25,447,55339.70,55855.40,True,True
5107,25,442,56641.60,56888.70,True,True
5108,25,451,57072.80,53488.60,True,True
5109,25,506,57046.00,55978.70,True,True
5110,25,458,57683.70,55857.00,True,True
5111,25,443,53087.20,53206.20,True,True
5112,25,450,55737.50,56468.40,True,True
5113,25,444,53824.20,53960.30,True,True
5114,25,451,55517.60,56394.70,True,True
5115,25,442,55395.90,54387.90,True,True
5116,25,447,55691.30,53332.20,True,True
5117,25,447,51722.30,55241.30,True,True
5118,25,448,53709.00,56737.80,True,True
5119,25,442,58267.60,55321.60,True,True
5120,25,447,55543.10,56462.10,True,True
5121,25,441,54065.40,54145.70,True,True
5122,25,449,54375.90,55600.30,True,True
5123,25,442,53420.70,56104.00,True,True
5124,25,449,56228.00,54100.80,True,True
5125,25,441,53386.00,54724.30,True,True
5126,25,491,54426.10,54158.70,True,True
5127,25,459,55830.50,59152.00,True,True
5128,25,448,53710.40,53945.90,True,True
5129,25,441,55521.30,54675.30,True,True
5130,25,449,54959.90,57331.40,True,True
5131,25,442,54500.10,56835.00,True,True
5132,25,448,57297.20,53618.70,True,True
5133,25,441,52999.30,54662.30,True,True
5134,25,450,56239.80,54394.10,True,True
5135,25,444,54008.30,54549.20,True,True
5136,25,448,57534.20,54060.30,True,True
5137,25,451,54147.80,56344.30,True,True
5138,25,449,53633.40,56160.00,True,True
5139,25,443,56236.20,54727.00,True,True
5140,25,470,53917.50,55976.50,True,True
5141,25,443,57167.80,56557.30,True,True
5142,25,448,54546.30,59135.30,True,True
5143,25,444,55935.90,59167.70,True,True
5144,25,448,55349.70,57605.30,True,True
5145,25,442,56288.10,53870.60,True,True
5146,25,449,57097.80,53769.30,True,True
5147,25,442,56500.40,56554.00,True,True
5148,25,448,54948.70,53576.40,True,True
5149,25,443,56208.60,52885.50,True,True
5150,25,448,55810.90,53018.00,True,True
5151,25,441,55442.50,56182.90,True,True
5152,25,449,55307.20,54898.10,True,True
5153,25,479,54532.20,55727.80,True,True
5154,25,449,55625.00,54732.10,True,True
5155,25,452,54974.60,58727.90,True,True
5156,25,451,55332.90,54368.90,True,True
5157,25,441,52720.10,55768.30,True,True
5158,25,448,54026.60,55023.90,True,True
5159,25,442,56309.80,53881.30,True,True
5160,25,455,55157.90,53932.00,True,True
5161,25,444,54197.50,56433.30,True,True
5162,25,449,53213.60,55947.40,True,True
5163,25,442,56106.10,54773.60,True,True
5164,25,448,52969.20,56107.30,True,True
5165,25,443,58546.30,58053.70,True,True
5166,25,459,56327.40,55732.90,True,True
5167,25,442,54339.40,53823.50,True,True
5168,25,448,54354.20,56950.90,True,True
5169,25,442,55242.20,55705.90,True,True
5170,25,448,53409.70,55638.90,True,True
5171,25,446,53583.30,60323.80,True,True
5172,25,448,56968.60,55557.90,True,True
5173,25,441,57053.60,55034.70,True,True
5174,25,448,54560.40,54700.10,True,True
5175,25,451,55011.90,55494.10,True,True
5176,25,447,56850.80,54233.10,True,True
5177,25,444,56421.00,55897.70,True,True
5178,25,448,54956.30,53472.70,True,True
5179,25,443,54754.30,56332.30,True,True
5180,25,448,55533.90,54967.80,True,True
5181,25,505,57210.60,54532.40,True,True
5182,25,447,57301.50,53746.80,True,True
5183,25,456,57250.90,57532.20,True,True
5184,25,448,55906.60,55935.00,True,True
5185,25,442,57347.30,54323.10,True,True
5186,25,448,54233.10,56427.60,True,True
5187,25,440,56936.30,55555.80,True,True
5188,25,447,53650.90,56009.60,True,True
5189,25,444,56497.60,53765.90,True,True
5190,25,448,53519.60,54989.00,True,True
5191,25,443,55990.90,52648.10,True,True
5192,25,448,56297.50,53717.50,True,True
5193,25,452,53497.60,54009.70,True,True
5194,25,447,55567.50,57020.10,True,True
5195,25,441,55115.80,55266.40,True,True
5196,25,449,54697.10,56052.70,True,True
5197,25,459,54385.80,55791.70,True,True
5198,25,448,53942.70,55127.50,True,True
5199,25,493,55768.40,55782.50,True,True
5200,25,486,57337.40,53245.80,True,True
5201,25,443,56130.00,56342.30,True,True
5202,25,457,57353.90,55458.60,True,True
5203,25,443,53873.60,56757.00,True,True
5204,25,452,55419.80,56011.00,True,True
5205,25,443,53455.20,56791.90,True,True
5206,25,465,58811.90,55766.80,True,True
5207,25,445,55245.10,56761.60,True,True
5208,25,448,57028.60,54816.40,True,True
5209,25,445,58104.30,53732.30,True,True
5210,25,451,56547.20,54097.90,True,True
5211,25,451,56344.00,53558.00,True,True
5212,25,448,57570.90,55120.10,True,True
5213,25,441,54500.50,54046.70,True,True
5214,25,449,55270.90,55080.20,True,True
5215,25,445,55198.60,55791.90,True,True
5216,25,450,54674.90,54497.20,True,True
5217,25,443,55366.70,54131.90,True,True
5218,25,448,54626.90,57580.60,True,True
5219,25,440,56206.00,54291.20,True,True
5220,25,445,56558.10,56206.00,True,True
5221,25,449,55383.50,55680.00,True,True
5222,25,448,55815.80,55496.00,True,True
5223,25,443,57596.40,55886.90,True,True
5224,25,444,53875.40,58229.30,True,True
5225,25,439,56095.30,55117.20,True,True
5226,25,444,54344.50,54986.70,True,True
5227,25,441,55723.60,55680.40,True,True
5228,25,448,54066.50,56701.80,True,True
5229,25,442,54762.70,55039.60,True,True
5230,25,458,55445.80,52915.30,True,True
5231,25,442,54387.70,56888.70,True,True
5232,25,448,53893.00,53248.40,True,True
5233,25,443,58478.40,55650.80,True,True
5234,25,449,55354.60,55406.90,True,True
5235,25,445,59018.20,55716.80,True,True
5236,25,448,53075.40,52675.90,True,True
5237,25,441,55532.90,54863.00,True,True
5238,25,447,55358.80,54881.50,True,True
5239,25,451,56921.00,55440.40,True,True
5240,25,446,56338.30,55061.90,True,True
5241,25,442,55756.80,53435.60,True,True
5242,25,448,54708.90,56872.20,True,True
5243,25,441,57787.70,56490.10,True,True
5244,25,447,55922.70,57415.80,True,True
5245,25,441,55940.10,57068.30,True,True
5246,25,446,54756.20,55677.20,True,True
5247,25,508,55317.20,54894.70,True,True
5248,25,455,54558.70,56892.20,True,True
5249,25,441,55173.50,54547.70,True,True
5250,25,446,55799.20,55333.30,True,True
5251,25,439,55284.60,56201.40,True,True
5252,25,446,55560.90,54932.50,True,True
5253,25,440,55289.40,57212.90,True,True
5254,25,446,56914.80,54736.40,True,True
5255,25,444,55369.90,54994.40,True,True
5256,25,450,54433.10,55066.80,True,True
5257,25,447,55315.60,54474.20,True,True
5258,25,459,54511.70,54604.10,True,True
5259,25,447,59614.10,53097.60,True,True
5260,25,449,54115.50,54148.70,True,True
5261,25,443,55772.90,56854.80,True,True
5262,25,450,54549.80,53999.90,True,True
5263,25,441,56223.50,53904.00,True,True
5264,25,449,54941.20,55738.10,True,True
5265,25,440,54480.00,58742.60,True,True
5266,25,447,53064.30,53372.70,True,True
5267,25,452,56398.70,54732.40,True,True
5268,25,446,56850.40,54269.70,True,True
5269,25,441,56445.60,53065.80,True,True
5270,25,447,53246.20,53232.90,True,True
5271,25,440,55896.10,54995.40,True,True
5272,25,448,55793.10,55301.50,True,True
5273,25,442,55722.30,56806.40,True,True
5274,25,448,56285.40,56209.30,True,True
5275,25,441,58582.80,54119.80,True,True
5276,25,459,55222.30,54971.50,True,True
5277,25,442,56291.40,57064.30,True,True
5278,25,449,56932.50,54176.60,True,True
5279,25,442,57899.50,54559.80,True,True
5280,25,448,54898.50,57004.50,True,True
5281,25,438,56248.50,57855.00,True,True
5282,25,444,55615.80,56194.80,True,True
5283,25,445,58873.60,58630.50,True,True
5284,25,465,55469.80,56327.70,True,True
5285,25,438,55811.40,55103.70,True,True
5286,25,455,55853.60,55445.70,True,True
5287,25,440,56551.20,54186.20,True,True
5288,25,445,55156.10,54377.50,True,True
5289,25,438,58320.40,56160.10,True,True
5290,25,446,55248.70,54314.00,True,True
5291,25,496,57175.50,55918.50,True,True
5292,25,456,53860.80,54115.20,True,True
5293,25,446,52920.90,53628.30,True,True
5294,25,448,54718.10,53995.10,True,True
5295,25,446,59120.70,56570.30,True,True
5296,25,445,54001.80,54723.70,True,True
5297,25,446,56163.00,56526.10,True,True
5298,25,445,56966.80,57068.20,True,True
5299,25,446,57476.30,53670.40,True,True
5300,25,443,55464.90,56475.90,True,True
5301,25,446,57035.00,56002.00,True,True
5302,25,454,53947.90,53421.10,True,True
5303,25,446,53456.20,55085.60,True,True
5304,25,443,53352.60,54499.50,True,True
5305,25,446,54899.10,54496.80,True,True
5306,25,444,55271.80,56770.10,True,True
5307,25,445,54635.40,54724.40,True,True
5308,25,446,57080.40,56523.30,True,True
5309,25,447,57380.60,56673.70,True,True
5310,25,440,55969.80,55210.10,True,True
5311,25,441,54761.30,55331.20,True,True
5312,25,441,56078.80,54908.60,True,True
5313,25,441,56749.70,57718.80,True,True
5314,25,441,54947.30,55635.20,True,True
5315,25,442,54127.80,54611.70,True,True
5316,25,439,55525.60,54565.60,True,True
5317,25,446,56877.40,54496.30,True,True
5318,25,444,54585.20,53461.60,True,True
5319,25,457,55920.50,54573.40,True,True
5320,25,474,55675.50,54754.00,True,True
5321,25,448,56364.80,54404.60,True,True
5322,25,446,57364.50,55338.90,True,True
5323,25,446,55423.20,54704.90,True,True
5324,25,445,57092.50,53570.50,True,True
5325,25,446,54960.20,54826.50,True,True
5326,25,446,55251.10,56192.40,True,True
5327,25,445,55345.50,55416.90,True,True
5328,25,461,53807.70,54753.90,True,True
5329,25,445,54853.20,56504.60,True,True
5330,25,454,55475.50,53054.30,True,True
5331,25,449,57911.10,54594.40,True,True
5332,25,444,57713.10,55881.80,True,True
5333,25,446,57526.80,54230.50,True,True
5334,25,444,57123.80,55224.90,True,True
5335,25,447,54425.20,56859.80,True,True
5336,25,446,56206.80,56488.10,True,True
5337,25,448,56317.30,57261.30,True,True
5338,25,445,57560.30,56023.40,True,True
5339,25,457,54377.70,56058.70,True,True
5340,25,449,54919.00,56781.40,True,True
5341,25,447,56291.40,55431.00,True,True
5342,25,446,57301.80,57393.20,True,True
5343,25,448,53882.90,55557.50,True,True
5344,25,454,57265.60,54922.20,True,True
5345,25,444,53565.30,54789.60,True,True
5346,25,446,53005.70,55878.90,True,True
5347,25,446,54233.70,56001.70,True,True
5348,25,444,55035.50,55636.20,True,True
5349,25,446,55870.50,56135.60,True,True
5350,25,456,55972.10,55069.80,True,True
5351,25,445,56024.00,54143.00,True,True
5352,25,445,53484.70,55201.10,True,True
5353,25,446,57141.70,55168.30,True,True
5354,25,448,59108.10,55500.20,True,True
5355,25,445,54752.70,55095.30,True,True
5356,25,444,55591.20,55548.60,True,True
5357,25,446,59529.90,54769.10,True,True
5358,25,445,55939.30,55991.10,True,True
5359,25,445,56265.40,54899.30,True,True
5360,25,444,56910.20,56461.30,True,True
5361,25,446,55598.10,55796.50,True,True
5362,25,447,56906.40,56296.90,True,True
5363,25,448,56149.00,52794.70,True,True
5364,25,445,53185.00,54076.10,True,True
5365,25,446,56267.40,53364.70,True,True
5366,25,445,57170.80,55341.80,True,True
5367,25,456,56489.00,53814.50,True,True
5368,25,444,54979.90,56607.30,True,True
5369,25,447,57078.70,53520.00,True,True
5370,25,447,55670.20,55434.90,True,True
5371,25,448,55013.20,57680.10,True,True
5372,25,444,54666.20,55174.50,True,True
5373,25,450,55893.70,55881.90,True,True
5374,25,492,56225.60,55727.60,True,True
5375,25,450,52523.30,56569.90,True,True
5376,25,455,55131.30,56117.00,True,True
5377,25,446,55198.00,55431.70,True,True
5378,25,445,55387.80,56311.20,True,True
5379,25,447,55540.20,54639.90,True,True
5380,25,445,55113.30,55645.30,True,True
5381,25,447,54158.90,56883.50,True,True
5382,25,445,54540.60,55588.50,True,True
5383,25,450,55872.10,54864.10,True,True
5384,25,483,58717.90,54576.20,True,True
5385,25,457,54837.60,55388.70,True,True
5386,25,444,54580.40,56800.70,True,True
5387,25,447,54422.30,56250.40,True,True
5388,25,447,53790.10,55679.60,True,True
5389,25,447,56187.90,55031.90,True,True
5390,25,464,57293.40,56843.90,True,True
5391,25,447,61079.00,56234.30,True,True
5392,25,493,55232.10,54024.10,True,True
5393,25,446,55046.10,55232.30,True,True
5394,25,446,54861.90,57154.50,True,True
5395,25,455,54561.10,58863.90,True,True
5396,25,446,56733.20,56237.80,True,True
5397,25,447,53809.90,57662.70,True,True
5398,25,445,56004.90,57707.80,True,True
5399,25,464,57230.20,56349.10,True,True
5400,25,444,56439.50,57976.00,True,True
5401,25,444,60212.30,56099.80,True,True
5402,25,445,59015.60,55861.40,True,True
5403,25,454,56303.60,54451.00,True,True
5404,25,444,55299.50,58038.90,True,True
5405,25,448,56094.90,59885.70,True,True
5406,25,446,61510.30,57274.00,True,True
5407,25,456,58425.00,55456.40,True,True
5408,25,454,59626.60,63696.10,True,True
5409,25,448,55914.60,59489.80,True,True
5410,25,445,58004.60,57806.40,True,True
5411,25,444,55738.00,55420.70,True,True
5412,25,444,56095.50,55976.90,True,True
5413,25,445,56484.40,58221.10,True,True
5414,25,441,57284.00,56869.40,True,True
5415,25,441,58724.10,56070.30,True,True
5416,25,440,55862.60,55434.50,True,True
5417,25,442,55571.70,61824.00,True,True
5418,25,439,53960.30,57232.20,True,True
5419,25,442,58160.10,55073.10,True,True
5420,25,440,55068.50,59684.00,True,True
5421,25,444,56098.40,56575.00,True,True
5422,25,443,57559.20,60600.30,True,True
5423,25,456,55371.40,54885.10,True,True
5424,25,446,55098.30,56017.90,True,True
5425,25,446,55804.10,57775.60,True,True
5426,25,470,54658.30,58641.50,True,True
5427,25,447,53336.00,55471.90,True,True
5428,25,445,55323.80,56119.30,True,True
5429,25,445,54504.10,57975.00,True,True
5430,25,448,56994.30,57726.10,True,True
5431,25,448,56052.10,59214.10,True,True
5432,25,444,57180.00,55683.60,True,True
5433,25,446,58434.80,57386.40,True,True
5434,25,444,56624.80,58147.70,True,True
5435,25,448,54904.10,59785.30,True,True
5436,25,446,57575.20,57896.30,True,True
5437,25,446,54459.40,55832.60,True,True
5438,25,445,56886.50,54419.50,True,True
5439,25,446,55778.50,55073.70,True,True
5440,25,509,54445.70,55502.50,True,True
5441,25,457,53852.60,54267.50,True,True
5442,25,448,56325.30,56701.00,True,True
5443,25,447,55695.90,53658.70,True,True
5444,25,446,55931.10,55888.60,True,True
5445,25,446,54434.90,56958.80,True,True
5446,25,446,54992.30,53797.80,True,True
5447,25,446,54035.60,54720.00,True,True
5448,25,445,56300.60,55965.80,True,True
5449,25,447,56016.80,55585.10,True,True
5450,25,441,54901.50,55240.00,True,True
5451,25,445,54364.70,54792.20,True,True
5452,25,442,56575.30,54953.60,True,True
5453,25,444,54713.70,56260.90,True,True
5454,25,446,55362.50,54940.10,True,True
